nb_users,latency
75,410.1105260848999
75,601.9693305492401
75,1437.5961406230927
75,506.5353865623474
75,662.066910982132
75,616.2344415187836
75,687.7202024459839
75,1348.7808146476746
75,1361.704029083252
75,1229.6733808517456
75,641.9869594573975
75,1337.2206873893738
75,1026.4069330692291
75,875.3928923606873
75,1316.6583669185638
75,951.3007202148438
75,1394.0859603881836
75,1312.3005425930023
75,1253.3134360313416
75,1203.2497117519379
75,1267.4068896770477
75,1282.6539025306702
75,1276.750215291977
75,1164.5955641269684
75,922.7645125389099
75,988.139856338501
75,1303.7913205623627
75,1131.8400175571442
75,1221.655569076538
75,1134.1881594657898
75,965.9168899059296
75,1396.5191535949707
75,1322.0926690101624
75,1328.2854371070862
75,908.0575513839722
75,1370.3211679458618
75,1330.4816415309906
75,1071.1017191410065
75,1281.422444820404
75,1066.9071989059448
75,1159.379266500473
75,1376.2359793186188
75,924.8499002456665
75,525.4676916599274
75,260.43528413772583
75,544.3414676189423
75,405.16750168800354
75,385.8328607082367
75,205.5404531955719
75,411.5653729438782
75,593.2175514698029
75,564.9304709434509
75,1265.6474902629852
75,193.69676399230957
75,595.5226573944092
75,407.1121401786804
75,413.57766342163086
75,1303.5164821147919
75,486.0569705963135
75,970.7147459983826
75,1105.5088889598846
75,441.48240661621094
75,1150.9705142974854
75,905.1156942844391
75,659.7659902572632
75,1098.28945851326
75,393.09687900543213
75,446.7340507507324
75,612.6780400276184
75,763.7882821559906
75,888.2616949081421
75,1330.5984625816345
75,179.81143379211426
75,618.4035129547119
75,603.9821021556854
75,1333.1701984405518
75,381.5237240791321
75,891.8844902515411
75,690.8333122730255
75,498.51952624320984
75,754.9176826477051
75,1067.0069088935852
75,389.7027883529663
75,588.1538836956024
75,423.66477370262146
75,924.0554575920105
75,829.2126369476318
75,195.25756168365479
75,1210.4500811100006
75,985.4088521003723
75,378.5303018093109
75,936.3888804912567
75,1334.3896443843842
75,889.2264444828033
75,1290.6921751499176
75,1053.4871780872345
75,838.0340213775635
75,1140.0285894870758
75,1076.2296478748322
75,1188.2063462734222
75,1122.716594696045
75,1236.6822962760925
75,1032.5078301429749
75,949.6845483779907
75,916.623523235321
75,1171.6951999664307
75,1289.7996668815613
75,1355.8311896324158
75,1267.7175552845001
75,1255.8916895389557
75,1225.1094148159027
75,1274.4176354408264
75,1287.2228145599365
75,1156.9215879440308
75,1155.6310441493988
75,1136.7424120903015
75,1227.135855436325
75,561.0148742198944
75,1498.9865696430206
75,1390.706878900528
75,659.3051459789276
75,765.327700138092
75,871.6783611774445
75,772.8566129207611
75,523.3397991657257
75,439.961448431015
75,574.1240167617798
75,712.3329648971558
75,722.2468366622925
75,600.2617228031158
75,729.216335773468
75,715.8194508552551
75,585.2975487709045
75,1365.4924099445343
75,879.9413583278656
75,864.3212230205536
75,625.9569153785706
75,834.0629003047943
75,1260.934885263443
75,151.5974087715149
75,166.985196352005
75,1285.0093595981598
75,406.5782699584961
75,682.4072711467743
75,1192.5773916244507
75,1522.2606842517853
75,1347.4702999591827
75,1269.979083776474
75,516.5314497947693
75,577.3261215686798
75,508.8243730068207
75,1239.981733083725
75,715.4610710144043
75,1382.69011759758
75,1369.299592256546
75,766.7616288661957
75,807.5926122665405
75,473.1303861141205
75,740.2688384056091
75,1542.9493236541748
75,1158.9835283756256
75,628.3251781463623
75,817.7980427742004
75,672.7439606189728
75,1466.8839192390442
75,1137.8300716876984
75,535.2195990085602
75,1396.3298149108887
75,533.2842652797699
75,1082.7672646045685
75,1320.5379605293274
75,1483.8515272140503
75,1403.5857586860657
75,843.5610451698303
75,1408.967038154602
75,1229.4402313232422
75,1174.9941709041595
75,1481.6083416938782
75,1267.7131929397583
75,1340.112932920456
75,1324.017478942871
75,1421.410624742508
75,1387.2739353179932
75,1288.597725391388
75,1277.8757150173187
75,1403.9286139011383
75,1341.2762386798859
75,919.1643691062927
75,1251.8690452575684
75,1529.0302183628082
75,1409.6989793777466
75,1503.1441576480865
75,413.0027997493744
75,644.5716669559479
75,457.08105754852295
75,1146.009306192398
75,407.30997228622437
75,924.7864966392517
75,1046.477385520935
75,419.1361620426178
75,259.52814507484436
75,410.95695757865906
75,373.47210717201233
75,172.28416681289673
75,952.5990772247314
75,589.9810254573822
75,559.5536785125732
75,401.6528341770172
75,611.7635715007782
75,405.19603204727173
75,583.8340451717377
75,500.4531726837158
75,625.5429155826569
75,630.9444274902344
75,1338.1535079479218
75,1080.955138206482
75,537.3961079120636
75,1021.8288962841034
75,651.1926922798157
75,1191.4679152965546
75,371.37502932548523
75,668.42986369133
